pixel_id,x,y,t,R,G,B,A,Gx,Gy
296,16.0,10.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-46.5,-82.5
297,17.0,10.0,87.0,0.0,0.0,0.0,1.0,99.5,-100.5
298,18.0,10.0,87.0,0.7843137254901961,0.7843137254901961,0.7843137254901961,1.0,3.5,-50.0
299,19.0,10.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-99.0,1.0
300,20.0,10.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,2.5,0.5
301,21.0,10.0,87.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,2.0,-5.0
302,22.0,10.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,0.0,0.5
303,23.0,10.0,87.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-1.5,-1.5
304,24.0,10.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-4.5,-5.0
305,25.0,10.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-1.5,4.0
306,26.0,10.0,87.0,0.0,0.0,0.0,1.0,-1.5,2.0
307,27.0,10.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
308,0.0,11.0,87.0,0.0,0.0,0.0,1.0,15.0,0.0
309,1.0,11.0,87.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,6.5,-6.0
310,2.0,11.0,87.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,-7.5,0.0
311,3.0,11.0,87.0,0.0,0.0,0.0,1.0,-4.5,0.0
312,4.0,11.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,2.5,-1.5
313,5.0,11.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-2.0,-14.5
314,6.0,11.0,87.0,0.0,0.0,0.0,1.0,-2.5,0.0
315,7.0,11.0,87.0,0.0,0.0,0.0,1.0,3.5,-92.0
316,8.0,11.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,3.5,5.5
317,9.0,11.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-0.5,-1.0
318,10.0,11.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,2.0,74.5
319,11.0,11.0,87.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,-3.0,6.0
320,12.0,11.0,87.0,0.0,0.0,0.0,1.0,-5.5,-8.0
321,13.0,11.0,87.0,0.0,0.0,0.0,1.0,0.0,19.0
322,14.0,11.0,87.0,0.0,0.0,0.0,1.0,108.0,-102.0
323,15.0,11.0,87.0,0.8470588235294118,0.8470588235294118,0.8470588235294118,1.0,0.0,75.0
324,16.0,11.0,87.0,0.0,0.0,0.0,1.0,-108.0,1.0
325,17.0,11.0,87.0,0.0,0.0,0.0,1.0,49.0,1.0
326,18.0,11.0,87.0,0.3843137254901961,0.3843137254901961,0.3843137254901961,1.0,1.0,-100.0
327,19.0,11.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-48.5,82.0
328,20.0,11.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-1.0,-1.0
329,21.0,11.0,87.0,0.0,0.0,0.0,1.0,1.5,-1.0
330,22.0,11.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.0,-3.0
331,23.0,11.0,87.0,0.0,0.0,0.0,1.0,-2.0,-3.0
332,24.0,11.0,87.0,0.0,0.0,0.0,1.0,4.0,-1.5
333,25.0,11.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,2.0,10.0
334,26.0,11.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-4.0,2.5
335,27.0,11.0,87.0,0.0,0.0,0.0,1.0,-4.0,4.0
336,0.0,12.0,87.0,0.0,0.0,0.0,1.0,0.0,7.0
337,1.0,12.0,87.0,0.0,0.0,0.0,1.0,0.0,-7.0
338,2.0,12.0,87.0,0.0,0.0,0.0,1.0,0.0,-6.5
339,3.0,12.0,87.0,0.0,0.0,0.0,1.0,0.0,13.5
340,4.0,12.0,87.0,0.0,0.0,0.0,1.0,106.5,-2.0
341,5.0,12.0,87.0,0.8352941176470589,0.8352941176470589,0.8352941176470589,1.0,0.0,5.0
342,6.0,12.0,87.0,0.0,0.0,0.0,1.0,-77.5,3.0
343,7.0,12.0,87.0,0.2274509803921568,0.2274509803921568,0.2274509803921568,1.0,7.0,78.5
344,8.0,12.0,87.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-27.5,-3.5
345,9.0,12.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,69.5,-3.5
346,10.0,12.0,87.0,0.6,0.6,0.6,1.0,4.5,2.0
347,11.0,12.0,87.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,-76.5,0.0
348,12.0,12.0,87.0,0.0,0.0,0.0,1.0,17.0,9.0
349,13.0,12.0,87.0,0.1803921568627451,0.1803921568627451,0.1803921568627451,1.0,17.0,0.0
350,14.0,12.0,87.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,1.0,98.5,7.5
351,15.0,12.0,87.0,0.9529411764705882,0.9529411764705882,0.9529411764705882,1.0,-15.5,-108.0
352,16.0,12.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-120.5,0.0
353,17.0,12.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-1.5,0.0
354,18.0,12.0,87.0,0.0,0.0,0.0,1.0,84.5,33.0
355,19.0,12.0,87.0,0.6705882352941176,0.6705882352941176,0.6705882352941176,1.0,0.0,-1.0
356,20.0,12.0,87.0,0.0,0.0,0.0,1.0,-80.5,10.5
357,21.0,12.0,87.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,0.0,0.0
358,22.0,12.0,87.0,0.0,0.0,0.0,1.0,-2.0,106.5
359,23.0,12.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,0.0,0.0
360,24.0,12.0,87.0,0.0,0.0,0.0,1.0,8.5,0.0
361,25.0,12.0,87.0,0.0901960784313725,0.0901960784313725,0.0901960784313725,1.0,2.5,-4.0
362,26.0,12.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-7.5,-2.0
363,27.0,12.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,3.0,0.0
364,0.0,13.0,87.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-13.0,1.0
365,1.0,13.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-7.0,0.0
366,2.0,13.0,87.0,0.0,0.0,0.0,1.0,13.0,0.0
367,3.0,13.0,87.0,0.1058823529411764,0.1058823529411764,0.1058823529411764,1.0,0.0,0.0
368,4.0,13.0,87.0,0.0,0.0,0.0,1.0,-6.0,0.0
369,5.0,13.0,87.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,3.0,-106.5
370,6.0,13.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,71.0,0.0
371,7.0,13.0,87.0,0.615686274509804,0.615686274509804,0.615686274509804,1.0,-3.0,-17.0
372,8.0,13.0,87.0,0.0,0.0,0.0,1.0,-78.5,0.5
373,9.0,13.0,87.0,0.0,0.0,0.0,1.0,5.0,2.5
374,10.0,13.0,87.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,5.5,-24.0
375,11.0,13.0,87.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,4.0,69.5
376,12.0,13.0,87.0,0.0705882352941176,0.0705882352941176,0.0705882352941176,1.0,-5.5,3.5
377,13.0,13.0,87.0,0.0,0.0,0.0,1.0,-1.5,-23.0
378,14.0,13.0,87.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,0.0,27.0
379,15.0,13.0,87.0,0.0,0.0,0.0,1.0,-7.5,-120.0
380,16.0,13.0,87.0,0.0,0.0,0.0,1.0,0.0,-1.5
381,17.0,13.0,87.0,0.0,0.0,0.0,1.0,82.0,-1.0
382,18.0,13.0,87.0,0.6431372549019608,0.6431372549019608,0.6431372549019608,1.0,0.0,2.0
383,19.0,13.0,87.0,0.0,0.0,0.0,1.0,-71.0,-85.0
384,20.0,13.0,87.0,0.0862745098039215,0.0862745098039215,0.0862745098039215,1.0,0.0,107.0
385,21.0,13.0,87.0,0.0,0.0,0.0,1.0,97.5,-5.0
386,22.0,13.0,87.0,0.8509803921568627,0.8509803921568627,0.8509803921568627,1.0,0.0,0.0
387,23.0,13.0,87.0,0.0,0.0,0.0,1.0,-108.5,7.5
388,24.0,13.0,87.0,0.0,0.0,0.0,1.0,0.0,3.0
389,25.0,13.0,87.0,0.0,0.0,0.0,1.0,0.0,-11.5
390,26.0,13.0,87.0,0.0,0.0,0.0,1.0,0.0,-2.5
391,27.0,13.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0
392,0.0,14.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-2.0,-4.5
393,1.0,14.0,87.0,0.0,0.0,0.0,1.0,-1.0,1.0
394,2.0,14.0,87.0,0.0,0.0,0.0,1.0,0.0,1.5
395,3.0,14.0,87.0,0.0,0.0,0.0,1.0,0.0,-13.5
396,4.0,14.0,87.0,0.0,0.0,0.0,1.0,0.0,3.5
397,5.0,14.0,87.0,0.0,0.0,0.0,1.0,0.0,-7.5
398,6.0,14.0,87.0,0.0,0.0,0.0,1.0,12.0,-0.5
399,7.0,14.0,87.0,0.0941176470588235,0.0941176470588235,0.0941176470588235,1.0,7.5,-70.5
400,8.0,14.0,87.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,-8.0,0.0
401,9.0,14.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,45.0,10.0
402,10.0,14.0,87.0,0.4117647058823529,0.4117647058823529,0.4117647058823529,1.0,71.5,-5.0
403,11.0,14.0,87.0,0.592156862745098,0.592156862745098,0.592156862745098,1.0,-49.0,-3.5
404,12.0,14.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-75.5,-9.0
405,13.0,14.0,87.0,0.0,0.0,0.0,1.0,40.5,0.0
406,14.0,14.0,87.0,0.3450980392156862,0.3450980392156862,0.3450980392156862,1.0,1.5,-7.0
407,15.0,14.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-44.0,0.5
408,16.0,14.0,87.0,0.0,0.0,0.0,1.0,-1.5,69.0
409,17.0,14.0,87.0,0.0,0.0,0.0,1.0,2.0,59.0
410,18.0,14.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.5,-81.5
411,19.0,14.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,105.0,3.5
412,20.0,14.0,87.0,0.8392156862745098,0.8392156862745098,0.8392156862745098,1.0,-0.5,16.0
413,21.0,14.0,87.0,0.0,0.0,0.0,1.0,-107.0,0.0
414,22.0,14.0,87.0,0.0,0.0,0.0,1.0,10.5,-108.5
415,23.0,14.0,87.0,0.0823529411764705,0.0823529411764705,0.0823529411764705,1.0,3.0,6.5
416,24.0,14.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,-10.5,5.5
417,25.0,14.0,87.0,0.0,0.0,0.0,1.0,-3.0,0.0
418,26.0,14.0,87.0,0.0,0.0,0.0,1.0,5.0,0.0
419,27.0,14.0,87.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,10.0,0.0
420,0.0,15.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-2.0,-1.0
421,1.0,15.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-1.0,5.5
422,2.0,15.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-1.5,5.5
423,3.0,15.0,87.0,0.0,0.0,0.0,1.0,2.0,3.5
424,4.0,15.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,0.0,3.5
425,5.0,15.0,87.0,0.0,0.0,0.0,1.0,-1.0,55.5
426,6.0,15.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,8.0,2.0
427,7.0,15.0,87.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,-2.5,44.0
428,8.0,15.0,87.0,0.0,0.0,0.0,1.0,2.0,-3.5
429,9.0,15.0,87.0,0.0784313725490196,0.0784313725490196,0.0784313725490196,1.0,0.0,5.5
430,10.0,15.0,87.0,0.0,0.0,0.0,1.0,-8.0,-52.5
431,11.0,15.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.0,-75.5
432,12.0,15.0,87.0,0.0,0.0,0.0,1.0,-2.0,4.5
433,13.0,15.0,87.0,0.0,0.0,0.0,1.0,0.5,0.0
434,14.0,15.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,0.5,76.0
435,15.0,15.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,68.5,42.5
436,16.0,15.0,87.0,0.5411764705882353,0.5411764705882353,0.5411764705882353,1.0,58.5,0.0
437,17.0,15.0,87.0,0.4627450980392157,0.4627450980392157,0.4627450980392157,1.0,-68.5,0.0
438,18.0,15.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,-55.5,-2.0
439,19.0,15.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,26.5,78.5
440,20.0,15.0,87.0,0.2117647058823529,0.2117647058823529,0.2117647058823529,1.0,-3.5,-94.0
441,21.0,15.0,87.0,0.0,0.0,0.0,1.0,-27.0,2.0
442,22.0,15.0,87.0,0.0,0.0,0.0,1.0,6.5,2.5
443,23.0,15.0,87.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,5.5,-3.5
444,24.0,15.0,87.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,-6.5,-3.0
445,25.0,15.0,87.0,0.0,0.0,0.0,1.0,-5.5,0.0
446,26.0,15.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
447,27.0,15.0,87.0,0.0,0.0,0.0,1.0,0.0,-5.0
448,0.0,16.0,87.0,0.0,0.0,0.0,1.0,11.0,1.0
449,1.0,16.0,87.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,5.5,-1.5
450,2.0,16.0,87.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,-2.0,-0.5
451,3.0,16.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-2.0,8.0
452,4.0,16.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,52.0,0.5
453,5.0,16.0,87.0,0.4352941176470588,0.4352941176470588,0.4352941176470588,1.0,-1.5,8.0
454,6.0,16.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,0.5,-2.5
455,7.0,16.0,87.0,0.4392156862745098,0.4392156862745098,0.4392156862745098,1.0,2.0,-2.5
456,8.0,16.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,-46.5,6.5
457,9.0,16.0,87.0,0.0745098039215686,0.0745098039215686,0.0745098039215686,1.0,-4.0,-9.5
458,10.0,16.0,87.0,0.0,0.0,0.0,1.0,-9.5,87.5
459,11.0,16.0,87.0,0.0,0.0,0.0,1.0,8.0,-2.0
460,12.0,16.0,87.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,0.0,0.0
461,13.0,16.0,87.0,0.0,0.0,0.0,1.0,112.0,1.0
462,14.0,16.0,87.0,0.9411764705882352,0.9411764705882352,0.9411764705882352,1.0,44.0,3.5
463,15.0,16.0,87.0,0.3450980392156862,0.3450980392156862,0.3450980392156862,1.0,-120.0,-0.5
464,16.0,16.0,87.0,0.0,0.0,0.0,1.0,-44.0,-69.0
465,17.0,16.0,87.0,0.0,0.0,0.0,1.0,0.0,-59.0
466,18.0,16.0,87.0,0.0,0.0,0.0,1.0,79.0,-0.5
467,19.0,16.0,87.0,0.6196078431372549,0.6196078431372549,0.6196078431372549,1.0,13.0,2.5
468,20.0,16.0,87.0,0.1019607843137254,0.1019607843137254,0.1019607843137254,1.0,-77.0,-27.0
469,21.0,16.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,-10.5,0.0
470,22.0,16.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,5.0,7.5
471,23.0,16.0,87.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-2.5,-6.5
472,24.0,16.0,87.0,0.0,0.0,0.0,1.0,-7.0,-5.5
473,25.0,16.0,87.0,0.0,0.0,0.0,1.0,0.0,3.0
474,26.0,16.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
475,27.0,16.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
476,0.0,17.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-7.0,0.0
477,1.0,17.0,87.0,0.0,0.0,0.0,1.0,-2.5,-5.5
478,2.0,17.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,8.0,-5.5
479,3.0,17.0,87.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,3.0,-3.5
480,4.0,17.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,0.0,-3.5
481,5.0,17.0,87.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,-4.0,-14.0
482,6.0,17.0,87.0,0.0,0.0,0.0,1.0,-2.5,12.5
483,7.0,17.0,87.0,0.0431372549019607,0.0431372549019607,0.0431372549019607,1.0,6.5,5.0
484,8.0,17.0,87.0,0.0509803921568627,0.0509803921568627,0.0509803921568627,1.0,-5.0,-3.0
485,9.0,17.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,81.0,15.0
486,10.0,17.0,87.0,0.6862745098039216,0.6862745098039216,0.6862745098039216,1.0,-0.5,52.0
487,11.0,17.0,87.0,0.0,0.0,0.0,1.0,-87.5,28.5
488,12.0,17.0,87.0,0.0,0.0,0.0,1.0,1.0,-4.5
489,13.0,17.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,4.0,16.5
490,14.0,17.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,-1.0,-118.5
491,15.0,17.0,87.0,0.0,0.0,0.0,1.0,-4.0,-44.0
492,16.0,17.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
493,17.0,17.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
494,18.0,17.0,87.0,0.0,0.0,0.0,1.0,6.0,3.5
495,19.0,17.0,87.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,42.5
496,20.0,17.0,87.0,0.0,0.0,0.0,1.0,-6.0,53.5
497,21.0,17.0,87.0,0.0,0.0,0.0,1.0,7.5,1.0
498,22.0,17.0,87.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,0.0,-2.5
499,23.0,17.0,87.0,0.0,0.0,0.0,1.0,-7.5,-7.0
500,24.0,17.0,87.0,0.0,0.0,0.0,1.0,3.0,0.5
501,25.0,17.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,0.0,2.0
502,26.0,17.0,87.0,0.0,0.0,0.0,1.0,-3.0,3.5
503,27.0,17.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
504,0.0,18.0,87.0,0.0,0.0,0.0,1.0,0.0,-3.5
505,1.0,18.0,87.0,0.0,0.0,0.0,1.0,0.0,7.0
506,2.0,18.0,87.0,0.0,0.0,0.0,1.0,0.0,-1.0
507,3.0,18.0,87.0,0.0,0.0,0.0,1.0,0.0,-6.5
508,4.0,18.0,87.0,0.0,0.0,0.0,1.0,41.5,-1.5
509,5.0,18.0,87.0,0.3254901960784314,0.3254901960784314,0.3254901960784314,1.0,14.5,-8.0
510,6.0,18.0,87.0,0.1137254901960784,0.1137254901960784,0.1137254901960784,1.0,19.5,71.0
511,7.0,18.0,87.0,0.4784313725490196,0.4784313725490196,0.4784313725490196,1.0,-13.5,73.5
512,8.0,18.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-36.5,39.0
513,9.0,18.0,87.0,0.192156862745098,0.192156862745098,0.192156862745098,1.0,51.0,-0.5
514,10.0,18.0,87.0,0.4078431372549019,0.4078431372549019,0.4078431372549019,1.0,4.0,35.0
515,11.0,18.0,87.0,0.2235294117647059,0.2235294117647059,0.2235294117647059,1.0,-48.5,0.0
516,12.0,18.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-12.0,0.0
517,13.0,18.0,87.0,0.1294117647058823,0.1294117647058823,0.1294117647058823,1.0,-2.0,70.0
518,14.0,18.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,-16.5,-4.0
519,15.0,18.0,87.0,0.0,0.0,0.0,1.0,-1.5,0.0
520,16.0,18.0,87.0,0.0,0.0,0.0,1.0,0.0,7.5
521,17.0,18.0,87.0,0.0,0.0,0.0,1.0,3.5,2.5
522,18.0,18.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,121.5,1.5
523,19.0,18.0,87.0,0.9529411764705882,0.9529411764705882,0.9529411764705882,1.0,63.0,98.0
524,20.0,18.0,87.0,0.5215686274509804,0.5215686274509804,0.5215686274509804,1.0,-118.5,4.0
525,21.0,18.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,-66.5,4.5
526,22.0,18.0,87.0,0.0,0.0,0.0,1.0,-3.0,1.0
527,23.0,18.0,87.0,0.0,0.0,0.0,1.0,0.5,0.0
528,24.0,18.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,2.0,3.5
529,25.0,18.0,87.0,0.0156862745098039,0.0156862745098039,0.0156862745098039,1.0,3.0,2.0
530,26.0,18.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,-2.0,0.0
531,27.0,18.0,87.0,0.0,0.0,0.0,1.0,-7.0,0.0
532,0.0,19.0,87.0,0.0,0.0,0.0,1.0,14.0,0.0
533,1.0,19.0,87.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,0.0,4.0
534,2.0,19.0,87.0,0.0,0.0,0.0,1.0,-5.5,12.0
535,3.0,19.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,2.5,7.0
536,4.0,19.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-1.5,0.0
537,5.0,19.0,87.0,0.0,0.0,0.0,1.0,68.5,70.5
538,6.0,19.0,87.0,0.5568627450980392,0.5568627450980392,0.5568627450980392,1.0,79.0,-14.5
539,7.0,19.0,87.0,0.6196078431372549,0.6196078431372549,0.6196078431372549,1.0,-25.5,-55.0
540,8.0,19.0,87.0,0.3568627450980392,0.3568627450980392,0.3568627450980392,1.0,-79.0,-1.0
541,9.0,19.0,87.0,0.0,0.0,0.0,1.0,77.0,44.0
542,10.0,19.0,87.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,1.0,0.0,43.5
543,11.0,19.0,87.0,0.0,0.0,0.0,1.0,-122.5,-19.5
544,12.0,19.0,87.0,0.0,0.0,0.0,1.0,71.0,-0.5
545,13.0,19.0,87.0,0.5568627450980392,0.5568627450980392,0.5568627450980392,1.0,0.0,83.0
546,14.0,19.0,87.0,0.0,0.0,0.0,1.0,-71.0,93.0
547,15.0,19.0,87.0,0.0,0.0,0.0,1.0,7.5,4.5
548,16.0,19.0,87.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,2.5,0.5
549,17.0,19.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-6.0,14.0
550,18.0,19.0,87.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,1.0,101.5,70.0
551,19.0,19.0,87.0,0.8156862745098039,0.8156862745098039,0.8156862745098039,1.0,2.5,-120.5
552,20.0,19.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,-99.5,-66.5
553,21.0,19.0,87.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,4.5,0.5
554,22.0,19.0,87.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,-4.5,0.0
555,23.0,19.0,87.0,0.0,0.0,0.0,1.0,-5.0,8.0
556,24.0,19.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,5.0,-0.5
557,25.0,19.0,87.0,0.0392156862745098,0.0392156862745098,0.0392156862745098,1.0,-3.5,1.5
558,26.0,19.0,87.0,0.0,0.0,0.0,1.0,-5.0,-1.0
559,27.0,19.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0
560,0.0,20.0,87.0,0.0,0.0,0.0,1.0,8.0,0.0
561,1.0,20.0,87.0,0.0313725490196078,0.0313725490196078,0.0313725490196078,1.0,12.0,-3.5
562,2.0,20.0,87.0,0.0941176470588235,0.0941176470588235,0.0941176470588235,1.0,3.0,0.0
563,3.0,20.0,87.0,0.0549019607843137,0.0549019607843137,0.0549019607843137,1.0,-12.0,-1.5
564,4.0,20.0,87.0,0.0,0.0,0.0,1.0,105.0,-2.0
565,5.0,20.0,87.0,0.8784313725490196,0.8784313725490196,0.8784313725490196,1.0,0.0,2.0
566,6.0,20.0,87.0,0.0,0.0,0.0,1.0,-106.0,-69.5
567,7.0,20.0,87.0,0.0470588235294117,0.0470588235294117,0.0470588235294117,1.0,0.0,7.5
568,8.0,20.0,87.0,0.0,0.0,0.0,1.0,62.5,-45.5
569,9.0,20.0,87.0,0.5372549019607843,0.5372549019607843,0.5372549019607843,1.0,95.5,0.0
570,10.0,20.0,87.0,0.7490196078431373,0.7490196078431373,0.7490196078431373,1.0,-59.5,-114.5
571,11.0,20.0,87.0,0.0705882352941176,0.0705882352941176,0.0705882352941176,1.0,-92.5,25.0
572,12.0,20.0,87.0,0.0235294117647058,0.0235294117647058,0.0235294117647058,1.0,90.5,0.5
573,13.0,20.0,87.0,0.7803921568627451,0.7803921568627451,0.7803921568627451,1.0,91.5,-71.0
574,14.0,20.0,87.0,0.7411764705882353,0.7411764705882353,0.7411764705882353,1.0,-95.0,0.5
575,15.0,20.0,87.0,0.0352941176470588,0.0352941176470588,0.0352941176470588,1.0,-94.0,5.0
576,16.0,20.0,87.0,0.0039215686274509,0.0039215686274509,0.0039215686274509,1.0,9.5,3.0
577,17.0,20.0,87.0,0.1098039215686274,0.1098039215686274,0.1098039215686274,1.0,73.0,-2.5
578,18.0,20.0,87.0,0.5764705882352941,0.5764705882352941,0.5764705882352941,1.0,-13.0,6.0
579,19.0,20.0,87.0,0.0078431372549019,0.0078431372549019,0.0078431372549019,1.0,-73.5,-99.0
580,20.0,20.0,87.0,0.0,0.0,0.0,1.0,2.5,5.5
581,21.0,20.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,0.0,-4.0
582,22.0,20.0,87.0,0.0,0.0,0.0,1.0,4.5,-3.5
583,23.0,20.0,87.0,0.0627450980392156,0.0627450980392156,0.0627450980392156,1.0,0.0,0.0
584,24.0,20.0,87.0,0.0,0.0,0.0,1.0,-4.5,-1.5
585,25.0,20.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,2.5,1.5
586,26.0,20.0,87.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,-3.5,0.0
587,27.0,20.0,87.0,0.0,0.0,0.0,1.0,-5.0,0.0
588,0.0,21.0,87.0,0.0,0.0,0.0,1.0,7.0,0.0
589,1.0,21.0,87.0,0.0274509803921568,0.0274509803921568,0.0274509803921568,1.0,0.0,-4.0
